ID,Status,Condition,District,Area,Rooms,Bedrooms,Bathrooms,Floor,Floors,Balcony,Veranda,Loggia,Heating,Parking,Storeroom,Hot,Gas,Internet,Fireplace,Furniture,Passenger,Service,Telephone,Television,Conditioner,Views,PerSq
8950977,new,newRenov,didDigomi,118,4,2,2,4,13,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,62,720
8950800,new,newRenov,didDigomi,46,3,2,2,8,10,2,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,26,835
8867947,new,newRenov,didDigomi,46,2,1,1,7,9,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,281,950
8950679,new,newRenov,didDigomi,48,2,1,1,4,10,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,47,750
8907903,new,newRenov,didDigomi,30,2,1,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,691,833
8950134,new,newRenov,didDigomi,55,2,1,1,6,16,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,45,745
8949787,new,newRenov,didDigomi,65,2,1,1,3,9,6,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,26,908
8949313,new,newRenov,didDigomi,78,3,2,2,3,10,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,25,705
8949217,new,newRenov,didDigomi,53,3,2,1,9,12,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,74,734
8949204,new,newRenov,didDigomi,53,3,2,2,2,10,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,51,660
8949179,new,newRenov,didDigomi,55,2,1,1,8,10,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,26,818
8949078,new,newRenov,didDigomi,68,3,2,1,1,10,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,43,603
8889488,new,newRenov,didDigomi,54,2,1,1,3,12,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,177,693
8791927,new,newRenov,didDigomi,125,4,3,2,3,11,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,293,760
8866555,new,newRenov,didDigomi,73,3,2,1,3,10,12,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,482,726
8720348,new,newRenov,didDigomi,73,3,2,1,4,5,3,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,330,822
8947421,new,newRenov,didDigomi,70,3,2,1,4,12,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,25,786
8941834,new,newRenov,didDigomi,82,4,2,1,7,10,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,52,732
8529740,new,newRenov,didDigomi,68,3,2,1,6,16,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1645,765
8945822,new,newRenov,didDigomi,57,3,2,1,5,12,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,22,930
8894487,new,newRenov,didDigomi,64,3,2,1,8,11,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,200,716
8870816,new,newRenov,didDigomi,47,2,1,1,3,13,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,466,738
8936267,new,newRenov,didDigomi,37,2,1,1,9,9,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,158,784
8944993,new,newRenov,didDigomi,60,2,1,1,2,9,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,27,703
8944174,new,newRenov,didDigomi,113,3,2,1,10,10,0,50,0,1,0,0,1,1,1,0,1,1,0,0,1,1,75,482
8944146,new,newRenov,didDigomi,70,3,3,1,2,10,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,53,714
8784150,new,newRenov,didDigomi,44,2,1,1,2,8,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1194,680
8943293,new,newRenov,didDigomi,78,3,2,2,7,10,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,73,679
8943455,new,newRenov,didDigomi,44,2,1,2,10,11,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,50,693
8851461,new,newRenov,didDigomi,42,2,1,1,14,16,2,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,111,1100
8942416,new,newRenov,didDigomi,59,3,2,1,7,21,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,22,1017
8926025,new,newRenov,didDigomi,63,3,2,2,12,13,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,89,868
8534644,new,newRenov,didDigomi,47,2,1,1,7,10,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1329,830
8940413,new,newRenov,didDigomi,47,2,1,1,6,10,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,40,798
8940189,new,newRenov,didDigomi,60,3,2,1,1,3,10,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,140,600
8940160,new,newRenov,didDigomi,90,4,3,1,6,9,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,43,700
8939443,new,newRenov,didDigomi,76,4,2,1,4,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39,670
8897558,new,newRenov,didDigomi,80,3,2,1,2,8,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,338,813
8897518,new,newRenov,didDigomi,70,2,1,1,2,8,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,170,743
8938702,new,newRenov,didDigomi,58,2,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,776
8938084,new,newRenov,didDigomi,44,2,1,1,9,12,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,54,716
8938025,new,newRenov,didDigomi,32,2,1,1,12,2,2,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,212,716
8830041,new,newRenov,didDigomi,78,3,2,1,5,12,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,416,750
8937142,new,newRenov,didDigomi,77,3,2,1,4,20,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,326,1104
8868097,new,newRenov,didDigomi,32,2,1,1,3,3,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,343,688
8372079,new,newRenov,didDigomi,50,2,1,1,8,13,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1890,790
8935290,new,newRenov,didDigomi,53,2,1,1,1,5,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,63,698
8935196,new,newRenov,didDigomi,64,3,2,1,6,8,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,62,734
8457129,new,newRenov,didDigomi,75,4,2,1,4,9,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1004,1151
8904821,new,newRenov,didDigomi,60,3,2,2,3,9,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,878,667
8933390,new,newRenov,didDigomi,54,2,1,1,2,10,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,37,926
8933242,new,newRenov,didDigomi,67,3,2,1,6,13,3,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,161,866
8932982,new,newRenov,didDigomi,116,3,2,1,10,14,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,57,776
8932956,new,newRenov,didDigomi,200,6,3,2,4,5,5,53,0,1,1,1,1,1,1,0,1,1,0,0,1,0,110,625
8932436,new,newRenov,didDigomi,64,3,2,1,10,12,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,63,844
8932278,new,newRenov,didDigomi,57,3,2,1,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,368,412
8932270,new,newRenov,didDigomi,70,3,2,1,2,7,7,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,85,643
8931556,new,newRenov,didDigomi,50,2,1,1,5,6,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,54,860
8931518,new,newRenov,didDigomi,37,2,1,1,10,11,5,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,89,838
8563836,new,newRenov,didDigomi,93,4,3,1,6,8,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,955,731
8929688,new,newRenov,didDigomi,211,7,5,3,9,9,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,59,1422
8929377,new,newRenov,didDigomi,72,3,2,1,7,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,327,681
8815330,new,newRenov,didDigomi,85,4,2,1,2,10,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,592,706
8927764,new,newRenov,didDigomi,70,3,2,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,683
8927477,new,newRenov,didDigomi,110,4,3,1,7,9,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,87,727
8927298,new,newRenov,didDigomi,56,3,1,1,3,11,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,76,875
8926895,new,newRenov,didDigomi,81,4,3,1,1,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,99,802
8926695,new,newRenov,didDigomi,45,2,1,1,0,5,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,68,622
8926253,new,newRenov,didDigomi,39,2,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,38,846
8914193,new,newRenov,didDigomi,60,3,2,1,5,6,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,111,773
8844218,new,newRenov,didDigomi,32,2,1,1,2,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,491,750
8924866,new,newRenov,didDigomi,70,3,2,1,2,10,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,59,714
8898763,new,newRenov,didDigomi,70,2,1,1,8,10,10,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,143,686
8924569,new,newRenov,didDigomi,43,2,1,1,7,9,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,80,837
8924563,new,newRenov,didDigomi,44,2,1,1,7,10,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,73,850
8924277,new,newRenov,didDigomi,110,4,3,1,7,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,59,727
8910922,new,newRenov,didDigomi,59,3,2,1,5,9,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,535,593
8923838,new,newRenov,didDigomi,69,3,2,1,6,7,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,78,797
8919008,new,newRenov,didDigomi,51,2,1,2,6,6,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,78,765
8776686,WIP,newRenov,didDigomi,45,2,0,1,3,9,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,245,747
8959675,old,newRenov,didDigomi,110,7,4,2,9,9,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,4,673
8894245,old,newRenov,didDigomi,145,4,3,2,1,9,14,12,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1375,531
8901385,old,newRenov,didDigomi,105,4,3,1,8,9,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,287,552
8868327,old,newRenov,didDigomi,50,3,1,1,8,9,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,456,720
8906882,old,newRenov,didDigomi,73,2,1,3,2,9,5,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,181,726
8808291,old,newRenov,didDigomi,78,3,2,1,14,16,3,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,568,564
8903125,old,newRenov,didDigomi,80,3,2,1,4,9,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,259,813
8878681,old,newRenov,didDigomi,115,4,3,2,2,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,271,539
8907158,old,newRenov,didDigomi,29,2,1,1,2,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213,734
8472712,old,newRenov,didDigomi,86,3,2,1,5,16,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1375,744
8932730,old,newRenov,didDigomi,76,3,2,2,13,16,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,45,737
8922426,old,newRenov,didDigomi,120,4,3,2,4,16,5,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,108,454
8940883,new,white,didDigomi,78,3,2,1,6,10,10,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,569,538
8899665,new,white,didDigomi,78,3,2,1,8,12,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,758,513
8959120,new,white,didDigomi,45,2,1,2,2,15,4,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,37,689
8949325,new,white,didDigomi,47,2,1,2,8,9,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,286,585
8902794,new,white,didDigomi,45,2,1,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,498
8936129,new,white,didDigomi,47,2,1,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,551
8927104,new,white,didDigomi,45,2,1,2,9,13,5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,156,598
8832088,new,white,didDigomi,50,2,1,1,7,8,5,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,413,560
8481886,new,white,didDigomi,60,2,1,1,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,445
8953619,new,white,didDigomi,96,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,479
8953333,new,white,didDigomi,48,2,1,1,8,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,34,563
8926834,new,white,didDigomi,61,3,2,1,4,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,137,561
8952046,new,white,didDigomi,111,4,3,2,7,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,145,550
8840381,new,white,didDigomi,51,2,1,1,1,17,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,328,608
8879450,new,white,didDigomi,110,3,2,2,3,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,183,580
8932581,new,white,didDigomi,35,1,1,1,8,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,119,600
8932571,new,white,didDigomi,60,3,2,1,7,12,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,116,563
8905516,new,white,didDigomi,110,4,2,2,3,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,134,580
8547704,new,white,didDigomi,89,3,2,1,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,410
8898879,new,white,didDigomi,47,2,2,1,8,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,253,617
8948626,new,white,didDigomi,70,3,2,2,6,9,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,60,543
8931357,new,white,didDigomi,110,4,2,2,3,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88,582
8801347,new,white,didDigomi,84,3,2,1,5,14,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,496,550
8547745,new,white,didDigomi,92,4,3,1,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,411
8943490,new,white,didDigomi,52,2,0,1,5,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,73,577
8942278,new,white,didDigomi,60,3,2,1,3,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,48,533
8820374,new,white,didDigomi,58,3,2,1,12,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,171,621
8906385,new,white,didDigomi,83,3,2,1,8,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,84,500
8676393,new,white,didDigomi,47,3,2,1,9,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,748,564
8821860,new,white,didDigomi,114,4,3,2,6,8,8,0,6,0,1,1,0,0,0,0,0,1,0,0,0,0,277,550
8932868,new,white,didDigomi,84,3,0,1,4,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,69,548
8931482,new,white,didDigomi,81,3,2,2,5,8,12,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,80,593
8900347,new,white,didDigomi,50,2,2,1,4,14,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,255,600
8930211,new,white,didDigomi,100,3,2,1,2,5,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,59,530
8927318,new,white,didDigomi,48,2,1,1,14,15,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,198,625
8927112,new,white,didDigomi,45,2,1,2,9,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,100,578
8923937,new,white,didDigomi,60,3,2,2,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,264,373
8952200,WIP,white,didDigomi,93,4,3,1,7,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,335,300
8937673,WIP,white,didDigomi,52,3,2,1,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,448
8936893,WIP,white,didDigomi,45,2,1,1,10,14,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,50,700
8865134,WIP,white,didDigomi,55,3,2,1,7,11,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,557,455
8896993,new,black,didDigomi,60,3,2,1,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,450
8943628,new,black,didDigomi,102,3,2,2,4,12,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,198,500
8943630,new,black,didDigomi,127,4,3,2,6,12,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,86,500
8874634,new,black,didDigomi,56,2,1,1,4,12,10,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1032,550
8959150,new,black,didDigomi,82,2,1,1,5,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,496
8922299,new,black,didDigomi,60,2,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,144,497
8957459,new,black,didDigomi,68,2,1,1,6,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,434
8546588,new,black,didDigomi,45,2,1,1,4,7,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,678,618
7966116,new,black,didDigomi,90,4,3,1,5,7,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,3012,530
8956417,new,black,didDigomi,48,2,1,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,521
8861862,new,black,didDigomi,52,2,2,1,3,7,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1848,454
8926470,new,black,didDigomi,103,3,2,2,8,8,0,33,0,0,1,0,0,1,0,0,0,1,0,0,0,0,556,345
8949089,new,black,didDigomi,57,2,1,1,7,10,9,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,248,509
8398388,new,black,didDigomi,78,3,2,1,2,5,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,2093,495
8625521,new,black,didDigomi,45,2,1,1,7,15,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1393,600
8945707,new,black,didDigomi,55,2,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,429
8945312,new,black,didDigomi,53,2,1,1,10,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,86,500
8944834,new,black,didDigomi,70,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,371
8942938,new,black,didDigomi,59,2,0,1,6,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,97,431
8941358,new,black,didDigomi,85,3,2,1,13,16,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,37,498
8941349,new,black,didDigomi,67,2,1,1,12,16,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,27,499
8941334,new,black,didDigomi,109,4,2,2,5,16,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,34,498
8852103,new,black,didDigomi,54,2,1,1,5,15,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,294,578
8689630,new,black,didDigomi,51,2,1,1,10,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2833,588
8935490,new,black,didDigomi,65,3,2,1,1,9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,99,462
8802651,new,black,didDigomi,49,2,1,2,1,10,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,303,510
8884854,WIP,black,didDigomi,2019,2,1,1,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,10
8023543,WIP,black,didDigomi,2019,3,2,2,15,16,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3923,13
8023751,WIP,black,didDigomi,2019,2,1,2,15,16,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,5577,12
8941577,WIP,black,didDigomi,74,3,2,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,480
8941553,WIP,black,didDigomi,52,2,1,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,481
8643803,old,black,didDigomi,100,5,3,1,16,16,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1332,317
8951947,new,oldRenov,didDigomi,68,3,2,1,1,10,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,26,603
8851707,new,oldRenov,didDigomi,100,4,3,1,5,14,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,214,700
8906863,old,oldRenov,didDigomi,100,4,0,2,3,9,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,74,670
8601672,old,oldRenov,didDigomi,110,3,3,3,7,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,3521,573
8646795,old,oldRenov,didDigomi,72,3,2,3,12,16,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1344,590
8930543,old,oldRenov,didDigomi,116,4,3,2,3,9,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,171,560
8932563,old,oldRenov,didDigomi,120,5,3,2,5,9,10,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,86,650
8947493,old,oldRenov,didDigomi,68,2,1,1,5,9,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,39,706
8946346,old,oldRenov,didDigomi,100,3,2,1,5,15,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,88,426
8943905,old,oldRenov,didDigomi,55,2,1,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,505
8939890,old,oldRenov,didDigomi,65,3,1,2,6,14,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,45,692
8895145,old,oldRenov,didDigomi,85,2,1,1,13,13,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,155,541
8850476,old,oldRenov,didDigomi,56,2,1,1,10,15,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,547,589
8932597,old,oldRenov,didDigomi,108,3,2,2,1,9,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,61,556
8932350,old,oldRenov,didDigomi,110,4,3,2,9,9,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,72,500
8810165,old,oldRenov,didDigomi,68,2,1,1,7,16,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,315,559
8931230,old,oldRenov,didDigomi,80,4,2,3,5,9,3,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,195,450
8838242,old,oldRenov,didDigomi,105,4,3,3,2,9,4,0,15,1,1,1,1,1,1,0,0,1,0,0,1,0,482,429
8474650,old,oldRenov,didDigomi,74,2,1,2,5,9,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,985,622
8923090,old,oldRenov,didDigomi,102,3,2,2,10,16,7,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,56,588
8922701,old,oldRenov,didDigomi,116,5,4,2,9,9,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,40,905
8671201,new,newRenov,didube,59,3,2,1,4,10,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1156,898
8810840,new,newRenov,didube,48,2,1,1,2,13,3,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1679,958
8949757,new,newRenov,didube,52,2,1,1,11,12,2,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,111,940
8938474,new,newRenov,didube,140,4,3,2,7,9,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,101,893
8703090,new,newRenov,didube,60,2,1,1,13,14,8,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1280,908
8912744,new,newRenov,didube,79,3,2,1,4,10,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,342,915
8940926,new,newRenov,didube,72,3,2,1,7,11,5,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,81,1069
8931587,new,newRenov,didube,46,2,1,1,8,13,6,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,238,815
8958888,new,newRenov,didube,59,2,1,1,5,10,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,8,941
8947447,new,newRenov,didube,111,4,0,2,10,11,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,200,741
8658999,new,newRenov,didube,100,3,2,1,2,5,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,981,810
8957486,new,newRenov,didube,74,3,2,1,7,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,838
8867729,new,newRenov,didube,106,5,3,1,7,12,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,583,943
8781149,new,newRenov,didube,73,2,1,1,12,16,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,238,932
8955119,new,newRenov,didube,87,3,2,1,12,12,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,49,862
8954388,new,newRenov,didube,76,3,2,1,6,7,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,20,1100
8954353,new,newRenov,didube,46,2,1,1,5,9,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,74,696
8925364,new,newRenov,didube,39,2,1,1,9,12,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,381,915
8940081,new,newRenov,didube,75,3,1,1,8,10,16,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,102,1027
8741466,new,newRenov,didube,51,2,1,1,3,15,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,462,900
8953097,new,newRenov,didube,84,4,3,1,3,12,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,70,952
8953096,new,newRenov,didube,52,2,1,1,4,10,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,62,865
8953015,new,newRenov,didube,56,2,1,1,12,15,6,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,21,1214
8859631,new,newRenov,didube,60,3,2,1,10,13,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,301,917
8708446,new,newRenov,didube,100,3,2,3,6,11,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,499,797
8950249,new,newRenov,didube,90,3,2,3,3,9,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,45,744
8670725,new,newRenov,didube,130,4,2,1,9,9,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,303,846
8354698,new,newRenov,didube,51,2,1,1,3,15,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1530,900
8924761,new,newRenov,didube,138,5,3,1,3,10,7,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,127,942
8775195,new,newRenov,didube,132,2,1,2,3,14,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,295,947
8496422,new,newRenov,didube,51,2,1,1,3,15,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1108,900
